datetime,production,arima_hourly,sarima,lr,lr + arima
2024-03-13 14:00:00,3.17,6.17536700735045,6.68764545035615,6.04549778205127,5.85475398479202
2024-03-13 15:00:00,1.51,4.55951513014473,4.87280854072791,4.25506793103324,4.01090609505308
2024-03-13 16:00:00,0.45,2.35289682997497,2.63009789502368,1.86812623622987,1.6385026031353
2024-03-13 17:00:00,0.09,0.24512729427516,0.323452028669579,0.628189474341495,-0.134102853419616
2024-03-13 18:00:00,0.0,1.89819499851117e-13,-3.91980891806311e-09,0.0,-0.289166803676347
2024-03-13 19:00:00,0.0,6.5189048244846e-05,-2.75514599455953e-09,0.0,-0.282636913956511
2024-03-13 20:00:00,0.0,0.0,-1.93653049901669e-09,0.0,0.0
2024-03-13 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 06:00:00,0.81,0.455572877644687,0.778018768945184,0.204114947386659,-0.0011069664879885
2024-03-14 07:00:00,3.27,2.61341888935092,3.32387915127762,1.72189675231394,2.44541798480757
2024-03-14 08:00:00,7.16,5.41919109763907,6.91636108461556,4.97211734159653,5.6419693732162
2024-03-14 09:00:00,8.52,7.22096610453079,9.41912661436492,7.20325800097444,7.41571638270742
2024-03-14 10:00:00,9.66,7.57284567036809,9.0726545836058,8.94414395832593,9.33781931184578
2024-03-14 11:00:00,7.61,7.2292024199451,8.90141396361573,9.10346715943095,9.07071677862708
2024-03-14 12:00:00,9.26,6.71811156844479,8.34999074930202,8.96601963163036,8.76452611949762
2024-03-14 13:00:00,8.14,6.89244914266557,8.14279245649742,8.6118887920766,8.6118887920766
2024-03-14 14:00:00,6.19,6.88755821100885,8.06400308657513,7.71304898008185,7.4972270389974
2024-03-14 15:00:00,1.03,4.97715473524753,6.45857729729244,5.69079667821493,5.47589806405802
2024-03-14 16:00:00,0.17,2.5286297889515,3.20413901581335,2.32451126933486,1.97080980738469
2024-03-14 17:00:00,0.0,0.285106815344502,0.372188579957799,0.469598036090195,-0.494506619574892
2024-03-14 18:00:00,0.0,1.65763717243783e-13,-5.94353397746965e-09,0.0,-0.436796701137404
2024-03-14 19:00:00,0.0,6.51041666645588e-05,-4.1793745636858505e-09,0.0,-0.372079435808633
2024-03-14 20:00:00,0.0,0.0,-2.93885286500781e-09,0.0,0.0
2024-03-14 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 06:00:00,0.21,0.5266764107561,0.91018139361994,0.0296597424285636,-0.16032714722482
2024-03-15 07:00:00,1.82,2.64298661230372,3.76403497972801,1.5016412651221,2.2595885562246
2024-03-15 08:00:00,3.51,5.0932569517392,6.70505758758565,4.05938843513816,4.52774012689321
2024-03-15 09:00:00,3.42,7.03957277153857,8.24909120914734,5.55416606946076,4.93784016410806
2024-03-15 10:00:00,2.42,7.41338647696792,8.90316496293713,5.65032814860758,5.38565412413711
2024-03-15 11:00:00,4.88,6.65610633260126,8.5863353137174,6.10301757170387,5.57704122679453
2024-03-15 12:00:00,4.62,6.58827384018592,8.72378205646783,6.58855696521151,6.5111915216587
2024-03-15 13:00:00,8.24,6.383789091511,8.09417553809302,6.76675695997385,6.76675695997385
2024-03-15 14:00:00,6.49,5.8621713792137,7.0527635934779,5.97412527957071,5.31594884218765
2024-03-15 15:00:00,2.96,3.76765643772857,5.03030810585082,3.6146911648561,2.7737011237326
2024-03-15 16:00:00,0.46,1.94582392379895,2.38123915985759,2.32389461320176,1.81417478221085
2024-03-15 17:00:00,0.14,0.211307656331424,0.304590506936957,0.45968394687263,-0.287655613201026
2024-03-15 18:00:00,0.0,1.44759272712293e-13,1.10892643920636e-08,0.0,-0.260777370093873
2024-03-15 19:00:00,0.0,6.5019505851728e-05,7.79765663897289e-09,0.0,-0.166028795213623
2024-03-15 20:00:00,0.0,0.0,5.48309130167753e-09,0.0,0.0
2024-03-15 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-16 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-16 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-16 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-16 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-16 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-16 06:00:00,1.23,0.785517994828422,0.837103752229568,1.02168867939591,1.00720539025829
2024-03-16 07:00:00,4.54,2.7283963318636,3.38776461578993,2.65127431471448,3.60319936379678
2024-03-16 08:00:00,7.33,6.07131587132964,6.58228308019479,6.28685769787684,7.27313640327425
2024-03-16 09:00:00,7.69,7.34129185024708,8.01794732766539,8.38792786625942,8.44038421366353
2024-03-16 10:00:00,8.25,7.66620741250487,9.0068503721463,9.08502393682551,8.78665319311681
2024-03-16 11:00:00,7.66,6.83214714041268,7.94437559519661,8.90292053187856,8.56101852946846
2024-03-16 12:00:00,3.29,6.86913700590013,8.70494033712294,8.4219562634941,8.60834639830549
2024-03-16 13:00:00,9.02,6.64728238870327,7.76575267318746,7.99292520808936,7.99292520808936
2024-03-16 14:00:00,7.73,5.84529417158771,6.1992695233675,6.67442874201323,6.50872938527361
2024-03-16 15:00:00,3.06,3.56280103010576,2.98622781127372,4.98162589733294,4.44413188333512
